159;HORIZONS NATURE;La marche : le meilleur moyen de découvrir des paysages et d'y rencontrer ses  habitants et leur histoire;34264;Saint-Jean-de-Buèges;43.8296955, 3.6170286
160;EURÊKA PLONGÉE;"Centre PADI et Ecole de Plongée Française, Eureka Plongée vous accueille pour découvrir la plongée, débuter une formation, vous perfectionner ou vous remettre à niveau.
Composée de monitrices et moniteurs, diplômés d'état, d'instructeurs PADI et de Guides de la mer, l'équipe d'Eurêka Plongée vous accueille tout au long de l'année.

Du Discover Scuba Diving au Diva Master, et du baptême au niveau 4.
Plongée de nuit, after-work, sortie sur épave, 2 tanks...
Rand'eau : excursion palmée
Station de gonflage équipée d'un filtre Securus.
Vente et location de matériel.";34003;Agde;43.2755501, 3.50408913
161;ECURIE MAS DU BOSC;Cours et stages d'équitation Camargue traditionnelle.;34270;Saint-Jean-de-Védas;43.56639, 3.85772
162;SPORTS BOAT EVASION;"Venez découvrir le parachute ascensionnel avec Sports Boat Evasion à bord du Mercan Parasailing 32, seul, à deux ou à trois sous le même parachute.
Envolez-vous pour une virée aérienne à 360°.";34003;Agde;43.2743751, 3.50455775
163;ACTION JET BY PAPY BALI;"Initiation et randonnée en jet ski accompagné d'un moniteur diplômé.
Sorties sur bouées tractées : flyfish, canapé, disque et banane.";34003;Agde;43.2723546, 3.50594637
164;ATELIER IMAGINE - JUVIGNAC;"L’Atelier Imagine a été créé en 2021. C’est une association à but non lucratif, dont l’objet est de proposer des ateliers et stages créatifs à Juvignac.

Notre priorité est de créer une ambiance conviviale et bienveillante, afin de laisser place à la créativité et l’imagination des participants.
Quel que soit votre niveau, les intervenants sauront vous accompagner et vous guider, tout en respectant vos envies et vos projets.

La bienveillance, l’écoute et l’expérimentation artistique sont les valeurs au cœur de l’enseignement de l’Atelier Imagine.";34123;Juvignac;43.618778, 3.80979778
165;LE BOAT;"Base de location de bateaux, sans permis sur le Canal du Midi ou autres. De 3 à 14 jours. Toutes les commodités : toilettes, douches ainsi qu’un restaurant. 
Parking ciel ouvert gratuit ou parking fermé payant.

#PENICHECANALDUMIDI";34209;Portiragnes;43.2919409, 3.37178166
166;LAMADOUÉ;"Lamadoué est un élevage de lamas situé à Murviel les Montpellier dans une garrigue arborée.
À 30 minutes de Sète et de Montpellier, nous vous accueillons tous les jours et toute l’année sur rendez-vous.
Lamadoué vous propose diverses activités :

- Visite de l’élevage de lamas (1h environ) pour découvrir les lamas, leurs comportements et toutes les spécificités de cet animal calme et atypique. 

- Balade avec les lamas à la découverte de la garrigue : la petite boucle (1h30 environ), la grande boucle (2h30 environ). Activité idéale pour découvrir la garrigue de l’Hérault (plantes emblématiques et culture locale) et apprendre à conduire un lama en longe. Pour cela rien de plus simple, il suffit de savoir marcher.

- Animation apiculture : mettez-vous en tenue d’apiculteur et venez découvrir le monde des abeilles apicole. Nous allons ouvrir des ruches et découvrir leur formidable organisation (2h).

- Anniversaire nature : pendant 3h les enfants découvriront les lamas et les poules.";34179;Murviel-lès-Montpellier;43.6009531, 3.74828
167;JPA SPORT;;34157;Mèze;43.43071, 3.59807
168;LA MÉRIDIENNE;Plage aménagée au Village Naturiste avec activités nautiques : bateaux à pédales.;34003;Agde;43.2953024, 3.53147441
169;PARALIA BEACH CLUB;Activités nautiques : stand-up paddle, kayak de mer, trimaran, pédalo.;34003;Agde;43.2998183, 3.53591057
170;BIANCA BEACH;"Activités nautiques :  stand-up paddle, bateaux à pédales. 
Restaurant, bar, transats.";34003;Agde;43.275242, 3.49706677
171;BATTLE RACING;L'expérience est ouvert à tous, cependant les conducteurs devront présenter soit un permis A, A2 ou une attestation 125 (A1 formation de 7h). Situé sur la commune de Thézan les Béziers, à 10 mn de Béziers, je vous accueille tous les jours sur rendez-vous. Casques et gants obligatoires pour la conduite des motos vous seront fournis. Il est fortement conseillé d'avoir pantalon long, manches longues ainsi que des chaussures fermées. Les randonnées débuteront par un briefing d'accueil et la prise en main des motos. Tout conducteur doit produire un règlement d'un montant de 900€ à titre de dépôt de garantie pour la machine qu'il pilote.;34310;Thézan-lès-Béziers;43.42334, 3.16351
172;MAISON DE LA MER;"La Maison de la Mer est un lieu d'accueil pour faire connaître les enjeux de protection et de gestion durable de la mer Méditerranée. Elle est singulière car elle est flottante, à ossature bois et alimentée en partie par des panneaux solaires.

Au moyen de nombreux documents et outils pédagogiques dans une salle dédiée, l'équipe de l'Aire Marine Protégée de la Côte Agathoise vous informera sur la biodiversité marine et les actions engagées par la ville d'Agde.";34003;Agde;43.2739534, 3.50834054
173;AGENCE GUIDE SUD;L'agence Guide Sud vous propose des voyages, des circuits, des journées d'excursions et des visites pour tous les goûts dans le Sud de la France. Nos connaissances de la région vous permettrons de la découvrir certainement sous un autre angle, insolite et ludique. Les visites guidées sont assurées par des Guides Conférenciers.;34081;Colombiers;43.3113683, 3.1465019
174;CENTRE VOL A VOILE MONTPELLIER PIC ST LOUP;Le centre de Vol à Voile Montpellier Pic Saint-Loup est une association (loi de 1901) créée en 1983 et agréée Jeunesse et Sports et par le Ministère de l'Aviation Civile. Il a pour but la pratique du Vol à Voile sous toutes ses formes : vol thermique, vol de pente, vol d'onde, école de pilotage, vol sur la campagne en circuits, vol de plaine et vol de montagne, voltige en planeur et ce de façon continue toute l'année grâce à une aérologie locale exceptionnelle.;34152;Mas-de-Londres;43.7974291, 3.78264427
175;ASSOCIATION CARNONNAISE DE PECHE SPORTIVE (A.C.P.S);"L'Association Carnonnaise de Pêche Sportive et Côtière dispose d'une école de pêche ouverte pour les enfants et adolescents. Cette école a pour but d'enseigner les techniques de pêche et de mieux faire connaître la mer et ses êtres vivants. Quelques passionnés font désormais partie de cette école et s'exercent tout l'été au gré de nos concours jeunes.
Création d'une section handipêche.
Organisation de concours de pêche départementaux, régionaux, nationaux et internationaux. Ecole de pêche nationale avec moniteurs licenciés Jeunesse et Sport.";34154;Mauguio;43.5476523, 3.9738986
176;YACHT CLUB MAUGUIO CARNON;"Le Yacht Club de Mauguio Carnon est une école de voile, un club, et aussi un centre de régates.
Organisation de stages en dériveur, catamaran, windsurf, voilier, wingfoil, windfoil et stand'up paddle.
Le club propose des leçons ou des forfaits sur demande. Les écoles de la commune viennent également pratiquer la voile.
Pour le centre de régates, le club organise des événements nautiques. 
En tant qu'école de voile, le Yacht Club de Mauguio Carnon dispose d'une organisation professionnelle pour l'encadrement et la pratique de tous les sports de voile : de l'optimist au voilier en passant par le Windsurf et les nouvelles sensations que procurent le Wingfoil ou Windfoil... Un voyage entre mer et ciel !";34154;Mauguio;43.541623, 3.97403543
177;ARGO VOILE DU SUD;Cours, croisière formation, prise en main de voiliers, régates.;34192;Palavas-les-Flots;43.5262454, 3.93279561
178;MAUI-PLAGE;"Paillote proposant la location de transats et parasols. Bar avec terrasse ombragée, sandwicherie, glaces et boissons fraîches ou chaudes tout au long de la journée. 
Location de paddle, kayak, bateau à pédales…";34209;Portiragnes;43.2757099, 3.35863119
179;CAMELARZAC;"Venez visiter de façon pédagogique notre élevage de dromadaires.
 Marchez avec nous sur la causse du Larzac avec une caravane de dromadaires et dégustez le délicieux lait de nos chamelles. Dès l'été 2021, nous vous proposons  un tour à dos de dromadaire, alors n'hésitez plus! nous vous attendons.

Nous vous proposons également des randonnées de 1 à 7 jours sur le causse du Larzac, à la découverte des Sites de l'Hérault ou dans le Parc National des Cévennes, sur les pur-sangs arabes d'endurance de l'élevage. Initiation à l'endurance équestre.";34317;La Vacquerie-et-Saint-Martin-de-Castries;43.7900351, 3.45994502
180;CENTAURE EQUITATION;"Ateliers adaptés en fonction des problématiques. L'animal est un lien afin de réaliser les objectifs.
Pour particulier ou institution.";34032;Béziers;43.352202, 3.21528732
181;AXELAIR;"Axel'Air est un shop & école  spécialiste du kitesurf depuis 1994.
Situé à 5 min de Montpellier, apprenez le kite dans une ambiance décontractée encadrée par nos moniteurs diplômés d'état. La sécurité des élèves est optimale,enseignement par radio avec 2 bateaux.
Location de matériel: Kitesurf, paddle surf (ou SUP), surfs, buggy, moutainboards, et wakeboards.";34154;Mauguio;43.5447535, 3.9705495
182;BASE DE PLEIN AIR AUPALYA AVENTURE;"Situé aux portes des Cévennes, à 35 minutes au Nord de Montpellier, située à l'entrée du village de Saint Bauzille de Putois, sur la D986 entre Montpellier et Ganges, notre Base de Plein Air est le point de RDV avec votre équipe d'encadrement et de départ des Activités de Pleine Nature de la vallée de l'Hérault.

Notre équipe est composée de moniteurs expérimentés et professionnels appréciés pour leurs qualités humaines et leur bonne humeur. Ils sauront vous faire partager leur passion pour les activités de pleine nature lors de vos sorties en petits groupes de participants (entre 5 et 8 personnes), par des parcours originaux, établis et produits par nos soins tout en respectant la découverte et le respect de l'environement.

Nos offres insolites : Via ferrata nocturne, PsycoBloc,Escalade,";34243;Saint-Bauzille-de-Putois;43.8904652, 3.7324663
183;BELOUGA PLONGÉE;"Cyrile et Julie moniteurs d’État Guides de la Mer spécialisés en plongée enfant et dans l’accueil des familles, vous proposent un accueil convivial et personnalisé et prendront le temps d’être à votre écoute pour votre sécurité, votre confort et votre plaisir. 
Au programme pour les enfants : la Baby-Plongée (pour les 5-7 ans), baptême (dès 8 ans), stage découverte, formation ludique et exploration à thème sur les fonds rocheux volcaniques. 
Pour les adultes : baptême (seul ou en famille), découverte, formations tous niveaux et exploration. L’école accueille les groupes (scolaires, colonies...).";34003;Agde;43.2818053, 3.51389879
184;MONTPELLIER CLUB HANDISPORT;40 ans d'expérience dans la pratique sportive des personnes en situation de handicap. Entraineurs déplômés. 80 adhérents, 12 disciplines pratiquées hebdomadairement ou sous forme de stages et de sorties ponctuelles.;34172;Montpellier;43.610769, 3.876716
185;BEZIERS AVENTURE ET PAINTBALL FOREST;Béziers Aventure accueille petits et grands en les transportant en haut des cimes, leur procurant des sensations inoubliables, avec 10 parcours accessibles dès 3 ans. Les pioupiou ont aussi leurs parcours grâce à la Ligne de Vie Continue. Venez essayez le mur d’escalade renversé, les 2 parcours spécial tyroliennes, le surf ,le skate’air et bien d’autre. Oserez-vous le saut de l’extrême réservé aux plus sportifs ? Le tout équipé, initié et encadré par une  équipe de professionnels.;34032;Béziers;43.3492522, 3.3235712
186;CAROUX AVENTURE;Structure individuelle à dimension humaine privilégiant le contact et la convivialité. Nous sommes des passionnés d'activités de pleine nature, expérimentés et ayant une parfaite connaissance du massif du Caroux. Activités proposées : via ferrata, canyoning, spéléologie.;34235;Rosis;43.647493, 3.034212
187;ASSOCIATION LANGUEDOC EVASION;"Languedoc Évasion vous propose Trot'Evasion, parcours en trottinette électrique tout-terrain.

De septembre à juin, parcours à la carte, A vous de choisir une balade sportive ou familiale :
- Le Pic St Loup 2h - Sportif
- La petite camargue Mauguio 1h30 - Facile
- La plage de l'Espiguette 1h30 - Facile
- De Montpellier à la mer, Lattes/Maguelone 1h30
- Visite du centre historique de Montpellier 1h30
- St Guilhem le désert 2h - Facile
- Domaine départemental de Restinclières 2h - Facile

En juillet et Aout, parcours sur la base de plein air de Mons de la Trivalle (34)";34154;Mauguio;43.621246, 4.005538
